,sentiment,totalScores,positive,negative
2019-11-05 00:00:00,0.05701381215469613,181,0.79,0.21
2019-11-06 00:00:00,0.03451778846153846,208,0.75,0.25
2019-11-07 00:00:00,0.05210486111111111,288,0.74,0.26
2019-11-08 00:00:00,-0.1108407258064516,248,0.62,0.38
2019-11-09 00:00:00,0.05947209302325582,43,0.88,0.12
2019-11-10 00:00:00,0.09109574468085108,47,0.85,0.15
2019-11-11 00:00:00,0.009581773399014778,203,0.74,0.26
2019-11-12 00:00:00,-0.029014344262295082,244,0.75,0.25
2019-11-13 00:00:00,-0.051586225895316806,726,0.71,0.29
2019-11-14 00:00:00,0.03619429928741093,421,0.8,0.2
2019-11-15 00:00:00,0.11764271604938271,405,0.84,0.16
2019-11-16 00:00:00,0.18935813953488373,86,0.88,0.12
2019-11-17 00:00:00,0.059564285714285715,98,0.8,0.2
2019-11-18 00:00:00,0.08409416909620991,343,0.76,0.24
2019-11-19 00:00:00,0.03062330827067669,133,0.76,0.24
2019-11-20 00:00:00,0.07102460317460317,252,0.81,0.19
2019-11-21 00:00:00,0.07326037735849057,265,0.76,0.24
2019-11-22 00:00:00,0.001109322033898305,236,0.72,0.28
2019-11-23 00:00:00,0.10492708333333334,48,0.83,0.17
2019-11-24 00:00:00,0.24170980392156863,51,0.9,0.1
2019-11-25 00:00:00,-0.04541412639405205,269,0.67,0.33
2019-11-26 00:00:00,0.02047188940092166,217,0.75,0.25
2019-11-27 00:00:00,0.07677191011235955,178,0.79,0.21
2019-11-28 00:00:00,0.08861636363636363,55,0.87,0.13
2019-11-29 00:00:00,0.09595974025974026,77,0.83,0.17
2019-11-30 00:00:00,0.005544186046511628,43,0.81,0.19
2019-12-01 00:00:00,0.1883659574468085,47,0.87,0.13
2019-12-02 00:00:00,0.034484545454545455,110,0.76,0.24
2019-12-03 00:00:00,-0.024390449438202247,178,0.69,0.31
2019-12-04 00:00:00,0.071625,140,0.79,0.21
2019-12-05 00:00:00,0.09880466321243522,193,0.78,0.22
2019-12-06 00:00:00,0.2606614379084967,153,0.88,0.12
2019-12-07 00:00:00,-0.04925294117647059,34,0.74,0.26
2019-12-08 00:00:00,0.19804385964912283,57,0.89,0.11
2019-12-09 00:00:00,0.1277902953586498,237,0.82,0.18
2019-12-10 00:00:00,-0.0142098,500,0.71,0.29
2019-12-11 00:00:00,0.0030367977528089887,356,0.74,0.26
2019-12-12 00:00:00,0.07023260869565218,230,0.72,0.28
2019-12-13 00:00:00,0.03672713178294574,129,0.74,0.26
2019-12-14 00:00:00,0.08060909090909091,44,0.84,0.16
2019-12-15 00:00:00,0.095462,50,0.86,0.14
2019-12-16 00:00:00,0.06328029197080291,137,0.8,0.2
2019-12-17 00:00:00,0.07473935742971888,498,0.76,0.24
2019-12-18 00:00:00,0.039368008048289736,497,0.75,0.25
2019-12-19 00:00:00,0.09704396728016361,489,0.75,0.25
2019-12-20 00:00:00,0.11028436781609195,435,0.77,0.23
2019-12-21 00:00:00,0.10332926829268294,82,0.84,0.16
2019-12-22 00:00:00,0.10855760869565216,92,0.85,0.15
2019-12-23 00:00:00,0.11437349397590361,249,0.78,0.22
2019-12-24 00:00:00,0.04497570093457944,107,0.75,0.25
2019-12-25 00:00:00,0.13321372549019608,51,0.86,0.14
2019-12-26 00:00:00,0.11484731182795699,186,0.81,0.19
2019-12-27 00:00:00,0.06946052631578947,152,0.8,0.2
2019-12-28 00:00:00,0.1347122448979592,49,0.82,0.18
2019-12-29 00:00:00,0.020366101694915255,59,0.86,0.14
2019-12-30 00:00:00,0.11945357142857144,168,0.82,0.18
2019-12-31 00:00:00,0.09638120300751879,133,0.8,0.2
2020-01-01 00:00:00,0.13336103896103896,77,0.86,0.14
2020-01-02 00:00:00,0.08704973821989528,191,0.76,0.24
2020-01-03 00:00:00,0.06729141104294478,163,0.78,0.22
2020-01-04 00:00:00,0.15688813559322032,59,0.9,0.1
2020-01-05 00:00:00,0.05532405063291139,79,0.8,0.2
2020-01-06 00:00:00,0.0962268817204301,372,0.83,0.17
2020-01-07 00:00:00,0.12499571984435798,257,0.81,0.19
2020-01-08 00:00:00,0.1757705035971223,278,0.83,0.17
2020-01-09 00:00:00,0.14988380281690142,284,0.79,0.21
2020-01-10 00:00:00,0.12882982456140352,228,0.82,0.18
2020-01-11 00:00:00,0.21227246376811595,69,0.87,0.13
2020-01-12 00:00:00,0.2238088607594937,79,0.89,0.11
2020-01-13 00:00:00,0.19029581749049432,263,0.87,0.13
2020-01-14 00:00:00,0.16061048387096774,248,0.78,0.22
2020-01-15 00:00:00,0.14663131868131868,182,0.8,0.2
2020-01-16 00:00:00,0.10878943396226415,265,0.78,0.22
2020-01-17 00:00:00,0.1353783393501805,277,0.83,0.17
2020-01-18 00:00:00,0.13319055118110235,127,0.9,0.1
2020-01-19 00:00:00,0.12538285714285716,105,0.85,0.15
2020-01-20 00:00:00,0.0896762645914397,257,0.83,0.17
2020-01-21 00:00:00,0.06927126000842815,2373,0.78,0.22
2020-01-22 00:00:00,0.04153107307439105,1519,0.74,0.26
2020-01-23 00:00:00,0.11468240282685511,1415,0.78,0.22
2020-01-24 00:00:00,0.12422398316970548,713,0.79,0.21
2020-01-25 00:00:00,-0.061952307692307695,130,0.66,0.34
2020-01-26 00:00:00,-0.08383719512195122,164,0.66,0.34
2020-01-27 00:00:00,0.10077573099415205,342,0.73,0.27
2020-01-28 00:00:00,0.14951706036745407,381,0.81,0.19
2020-01-29 00:00:00,0.08378491484184915,411,0.76,0.24
2020-01-30 00:00:00,0.16246,280,0.81,0.19
2020-01-31 00:00:00,0.12432560975609756,246,0.83,0.17
